source,target,amount_tx_idr,trx,type
N6346 (B73),N1581 (B1),234651200.0,1,INCOMING
N6347 (B63),N1581 (B1),1400000000.0,2,INCOMING
N6344 (B4),N1581 (B1),9503658547.0,3,INCOMING
N6347 (B4),N1581 (B1),2000000000.0,1,INCOMING
N6348 (B3),N1582 (B1),3000000000.0,1,INCOMING
N1583 (B3),N1583 (B1),2300000000.0,3,INCOMING
N1584 (B28),N1584 (B1),140000000.0,1,INCOMING
N6349 (B4),N1585 (B1),500000000.0,1,INCOMING
N6350 (B4),N1585 (B1),316750000.0,1,INCOMING
N1586 (B14),N1586 (B1),6835000000.0,2,INCOMING
N1587 (B3),N1587 (B1),183000000.0,1,INCOMING
N6351 (B17),N1587 (B1),229856880.0,1,INCOMING
N1588 (B3),N1588 (B1),4100000000.0,3,INCOMING
N1589 (B3),N1589 (B1),2170000000.0,4,INCOMING
N6352 (B10),N1590 (B1),1751603206.0,1,INCOMING
N6353 (B4),N1591 (B1),10000000000.0,3,INCOMING
N1591 (B20),N1591 (B1),1000000000.0,1,INCOMING
N6353 (B3),N1591 (B1),10400000000.0,4,INCOMING
N1592 (B3),N1592 (B1),543000000.0,2,INCOMING
N1593 (B41),N1593 (B1),850101095.9,2,INCOMING
N6354 (B4),N1594 (B1),209000000.0,1,INCOMING
N6355 (B18),N1595 (B1),5615000000.0,8,INCOMING
N6355 (B18),N1595 (B1),5615000000.0,8,INCOMING
N1595 (B3),N1595 (B1),7400000000.0,3,INCOMING
N6356 (B4),N1595 (B1),1140000000.0,2,INCOMING
N6357 (B25),N1595 (B1),990000000.0,1,INCOMING
N6358 (B3),N1596 (B1),101000000.0,1,INCOMING
N6359 (B3),N1596 (B1),135000000.0,1,INCOMING
N1596 (B3),N1596 (B1),103000000.0,1,INCOMING
N3894 (B11),N1597 (B1),4015579426.0,2,INCOMING
N1598 (B3),N1598 (B1),3000000000.0,1,INCOMING
N1599 (B5),N1599 (B1),300000000.0,1,INCOMING
N6360 (B20),N1600 (B1),3000000000.0,1,INCOMING
N6361 (B20),N1600 (B1),2300000000.0,1,INCOMING
N6362 (B4),N1601 (B1),220000000.0,1,INCOMING
N1602 (B10),N1602 (B1),5000000000.0,1,INCOMING
N1603 (B3),N1603 (B1),2000000000.0,1,INCOMING
N6363 (B14),N1604 (B1),1280428000.0,2,INCOMING
N6364 (B14),N1604 (B1),3808664000.0,2,INCOMING
N6365 (B3),N1605 (B1),647982000.0,1,INCOMING
N1606 (B4),N1606 (B1),4653538747.0,2,INCOMING
N674 (B76),N1607 (B1),347928650.0,1,INCOMING
N1608 (B4),N1608 (B1),1000000000.0,1,INCOMING
N6366 (B28),N1609 (B1),466613835.0,1,INCOMING
N1610 (B4),N1610 (B1),1000000000.0,1,INCOMING
N6367 (B7),N1611 (B1),1840535062.0,9,INCOMING
N6368 (B3),N1612 (B1),1200000000.0,1,INCOMING
N6369 (B30),N1612 (B1),641648700.0,1,INCOMING
N6370 (B4),N1613 (B1),450000000.0,1,INCOMING
N6371 (B3),N1614 (B1),3000000000.0,1,INCOMING
N6372 (B22),N1615 (B1),2509092624.0,2,INCOMING
N6373 (B62),N1616 (B1),586700000.0,1,INCOMING
N6374 (B4),N1617 (B1),2848300000.0,2,INCOMING
N6375 (B3),N1618 (B1),213000000.0,1,INCOMING
N1619 (B3),N1619 (B1),35000000000.0,1,INCOMING
N6376 (B3),N1620 (B1),1916477184.0,1,INCOMING
N1620 (B14),N1620 (B1),2200000000.0,1,INCOMING
N5606 (B4),N1621 (B1),5131000000.0,9,INCOMING
N1325 (B4),N1621 (B1),10862000000.0,16,INCOMING
N5608 (B4),N1621 (B1),710000000.0,3,INCOMING
N778 (B4),N1621 (B1),15148000000.0,19,INCOMING
N5607 (B4),N1621 (B1),5172000000.0,10,INCOMING
N1622 (B8),N1622 (B1),785000000.0,3,INCOMING
N6377 (B8),N1623 (B1),3696363636.0,1,INCOMING
N6378 (B41),N1624 (B1),2000000000.0,1,INCOMING
N6378 (B4),N1624 (B1),200000000.0,1,INCOMING
N6379 (B17),N1625 (B1),343283000.0,1,INCOMING
N1626 (B4),N1626 (B1),530000000.0,1,INCOMING
N6380 (B5),N1627 (B1),163000000000.0,2,INCOMING
N6381 (B4),N1627 (B1),380000000000.0,2,INCOMING
N6382 (B20),N1628 (B1),2500000000.0,1,INCOMING
N6383 (B4),N1629 (B1),327073050.0,1,INCOMING
N6384 (B3),N1630 (B1),136296000.0,1,INCOMING
N5609 (B43),N1631 (B1),1000000000.0,2,INCOMING
N6385 (B21),N1631 (B1),499900000.0,1,INCOMING
N6386 (B3),N1632 (B1),122040610.0,1,INCOMING
N3894 (B11),N1633 (B1),1558136520.0,1,INCOMING
N6387 (B8),N1634 (B1),300000000.0,1,INCOMING
N1635 (B43),N1635 (B1),1100000000.0,2,INCOMING
N497 (B25),N1636 (B1),500000000.0,1,INCOMING
N6388 (B8),N1637 (B1),2237242405.0,1,INCOMING
N1638 (B7),N1638 (B1),6000000000.0,1,INCOMING
N6389 (B7),N1638 (B1),3900000000.0,1,INCOMING
N1639 (B4),N1639 (B1),4600000000.0,3,INCOMING
N6390 (B4),N1639 (B1),650000000.0,1,INCOMING
N1639 (B3),N1639 (B1),790000000.0,1,INCOMING
N6391 (B3),N1640 (B1),6466659091.0,2,INCOMING
N5971 (B4),N1641 (B1),2184129928.0,1,INCOMING
N6392 (B5),N1642 (B1),131000000.0,1,INCOMING
N56 (B4),N1643 (B1),3373928166.0,9,INCOMING
N5905 (B4),N1643 (B1),403603200.0,1,INCOMING
N6393 (B4),N1643 (B1),302702400.0,1,INCOMING
N6394 (B6),N1644 (B1),294000000.0,1,INCOMING
N1645 (B3),N1645 (B1),600000000.0,1,INCOMING
N1646 (B71),N1646 (B1),105000000.0,1,INCOMING
N6395 (B3),N1647 (B1),3000000000.0,2,INCOMING
N1648 (B4),N1648 (B1),454000000.0,3,INCOMING
N1506 (B4),N1649 (B1),7734748647.0,5,INCOMING
N1650 (B17),N1650 (B1),7173161579.0,5,INCOMING
N1650 (B4),N1650 (B1),1000000000.0,1,INCOMING
N6396 (B3),N1651 (B1),13064231726.0,23,INCOMING
N6397 (B3),N1651 (B1),746075794.0,2,INCOMING
N6398 (B3),N1651 (B1),1280332000.0,2,INCOMING
N6399 (B4),N1652 (B1),2000000000.0,2,INCOMING
N1653 (B33),N1653 (B1),250000000.0,1,INCOMING
N1654 (B4),N1654 (B1),2400000000.0,1,INCOMING
N6400 (B5),N1655 (B1),12225000000.0,1,INCOMING
N1656 (B28),N1656 (B1),5500000000.0,1,INCOMING
N6401 (B11),N1657 (B1),2000000000.0,1,INCOMING
N5363 (B42),N1658 (B1),10003247671.0,1,INCOMING
N6402 (B79),N1655 (B1),5007407123.0,2,INCOMING
N5363 (B42),N1659 (B1),10005837808.0,2,INCOMING
N6402 (B79),N1655 (B1),5007407123.0,2,INCOMING
N1655 (B47),N1660 (B1),5011015596.0,1,INCOMING
N6403 (B3),N1661 (B1),1000000000.0,1,INCOMING
N6404 (B4),N1662 (B1),150000000.0,1,INCOMING
N6405 (B31),N1663 (B1),500000000.0,1,INCOMING
N6406 (B7),N1664 (B1),1795213683.0,2,INCOMING
N6407 (B13),N1664 (B1),1060659530.0,1,INCOMING
N6408 (B5),N1665 (B1),800000000.0,1,INCOMING
N1666 (B4),N1666 (B1),250000000.0,1,INCOMING
N1667 (B20),N1667 (B1),375000000.0,1,INCOMING
N1668 (B9),N1668 (B1),485000000.0,1,INCOMING
N6409 (B12),N1669 (B1),1500000000.0,1,INCOMING
N6410 (B3),N1669 (B1),3500000000.0,1,INCOMING
N6411 (B4),N1670 (B1),550000000.0,1,INCOMING
N584 (B30),N1671 (B1),2000000000.0,1,INCOMING
N1671 (B43),N1671 (B1),2000000000.0,1,INCOMING
N584 (B64),N1671 (B1),1001000000.0,1,INCOMING
N6412 (B3),N1672 (B1),470000000.0,1,INCOMING
N6413 (B4),N1673 (B1),850000000.0,1,INCOMING
N6414 (B17),N1674 (B1),571808000.0,1,INCOMING
N5256 (B11),N1674 (B1),365436500.0,1,INCOMING
N6415 (B30),N1674 (B1),1898008475.0,1,INCOMING
N1674 (B18),N1674 (B1),4000000000.0,1,INCOMING
N5195 (B50),N1675 (B1),116389250.0,1,INCOMING
N1676 (B4),N1676 (B1),1100000000.0,1,INCOMING
N6416 (B34),N1677 (B1),144000000.0,1,INCOMING
N1678 (B43),N1678 (B1),779300000.0,2,INCOMING
N1679 (B4),N1679 (B1),170000000.0,1,INCOMING
N864 (B4),N1680 (B1),115080000.0,1,INCOMING
N5669 (B4),N1680 (B1),210000000.0,1,INCOMING
N6417 (B3),N1681 (B1),1003723233.0,1,INCOMING
N1682 (B4),N1682 (B1),4433980000.0,4,INCOMING
N6418 (B5),N1682 (B1),399970000.0,1,INCOMING
N1683 (B3),N1683 (B1),7000000000.0,1,INCOMING
N6419 (B21),N1684 (B1),239343750.0,1,INCOMING
N6420 (B17),N1684 (B1),277170000.0,1,INCOMING
N1685 (B4),N1685 (B1),3000000000.0,2,INCOMING
N1686 (B10),N1686 (B1),2250000000.0,3,INCOMING
N6421 (B4),N1687 (B1),1690536033.0,2,INCOMING
N6422 (B30),N1687 (B1),1226102103.0,1,INCOMING
N1687 (B4),N1687 (B1),3275000000.0,1,INCOMING
N5732 (B53),N1688 (B1),217947718.0,1,INCOMING
N5194 (B3),N1689 (B1),1276745475.0,1,INCOMING
N1690 (B5),N1690 (B1),8034720011.0,5,INCOMING
N5372 (B3),N1691 (B1),114657534.0,1,INCOMING
N3036 (B3),N1692 (B1),400000000.0,1,INCOMING
N3036 (B17),N1692 (B1),700000000.0,1,INCOMING
N1693 (B3),N1693 (B1),500000000.0,1,INCOMING
N6423 (B3),N1693 (B1),586912262.0,1,INCOMING
N6424 (B3),N1694 (B1),215074634.0,1,INCOMING
N1695 (B5),N1695 (B1),1000000000.0,1,INCOMING
N6425 (B4),N1696 (B1),1917554136.0,1,INCOMING
N6426 (B4),N1697 (B1),214816500.0,2,INCOMING
N6426 (B4),N1697 (B1),214816500.0,2,INCOMING
N1698 (B17),N1698 (B1),1600000000.0,1,INCOMING
N6427 (B10),N1699 (B1),1486042399.0,1,INCOMING
N1700 (B43),N1700 (B1),3000000000.0,1,INCOMING
N1700 (B7),N1700 (B1),2000000000.0,1,INCOMING
N5675 (B3),N1700 (B1),2709026208.0,1,INCOMING
N1701 (B71),N1701 (B1),8380000000.0,1,INCOMING
N6428 (B94),N1702 (B1),9900000000.0,5,INCOMING
N6428 (B12),N1702 (B1),5000000000.0,4,INCOMING
N6428 (B79),N1702 (B1),2000000000.0,2,INCOMING
N6428 (B79),N1702 (B1),2000000000.0,2,INCOMING
N1703 (B3),N1703 (B1),146797362.0,1,INCOMING
N5731 (B22),N1704 (B1),2824622501.0,2,INCOMING
N6215 (B22),N1704 (B1),3725635876.0,2,INCOMING
N6429 (B4),N1704 (B1),180725488.0,1,INCOMING
N6430 (B3),N1704 (B1),444000000.0,1,INCOMING
N6431 (B13),N1704 (B1),3325531521.0,1,INCOMING
N5275 (B16),N1704 (B1),57409744690.0,1,INCOMING
N6432 (B14),N1704 (B1),3643786994.0,1,INCOMING
N6433 (B22),N1704 (B1),1989511495.0,1,INCOMING
N6434 (B3),N1705 (B1),250000000.0,1,INCOMING
N1705 (B5),N1705 (B1),125000000.0,1,INCOMING
N1705 (B4),N1705 (B1),300000000.0,1,INCOMING
N6435 (B3),N1706 (B1),603014861.0,1,INCOMING
N6436 (B8),N1707 (B1),124407974.0,1,INCOMING
N6437 (B71),N1708 (B1),4865383000.0,1,INCOMING
N6204 (B4),N1709 (B1),116390603.0,1,INCOMING
N6438 (B4),N1710 (B1),250000000.0,1,INCOMING
N5519 (B10),N1711 (B1),139645622.0,1,INCOMING
N5175 (B24),N1712 (B1),1556405147.0,1,INCOMING
N1713 (B4),N1713 (B1),2000000000.0,1,INCOMING
N6439 (B17),N1714 (B1),718298739.0,1,INCOMING
N6440 (B5),N1715 (B1),120000000.0,1,INCOMING
N6441 (B4),N1716 (B1),2002710763.0,1,INCOMING
N6442 (B10),N1717 (B1),3996324000.0,1,INCOMING
N6443 (B3),N1718 (B1),512756870.0,1,INCOMING
N1719 (B30),N1719 (B1),3200000000.0,1,INCOMING
N6444 (B3),N1720 (B1),170114771.0,1,INCOMING
N1721 (B27),N1721 (B1),2650000000.0,1,INCOMING
N1722 (B46),N1722 (B1),1073000000.0,2,INCOMING
N1723 (B3),N1723 (B1),4000000000.0,1,INCOMING
N3970 (B4),N1724 (B1),1495961173.0,2,INCOMING
N6445 (B25),N1724 (B1),410041480.0,2,INCOMING
N6446 (B4),N1724 (B1),1196642800.0,1,INCOMING
N6447 (B4),N1724 (B1),139418596.0,1,INCOMING
N6448 (B4),N1724 (B1),471781000.0,1,INCOMING
N6449 (B4),N1724 (B1),1615868700.0,1,INCOMING
N6450 (B5),N1724 (B1),1753930000.0,1,INCOMING
N6451 (B4),N1724 (B1),324324200.0,2,INCOMING
N6452 (B20),N1724 (B1),114045642.0,1,INCOMING
N6453 (B31),N1724 (B1),1086167000.0,2,INCOMING
N6454 (B11),N1724 (B1),813989800.0,1,INCOMING
N5306 (B3),N1725 (B1),753158870.0,1,INCOMING
N1726 (B7),N1726 (B1),16550000000.0,4,INCOMING
N5673 (B41),N1726 (B1),35738466685.0,2,INCOMING
N1627 (B13),N1727 (B1),4589811600.0,1,INCOMING
N1728 (B4),N1728 (B1),200000000.0,1,INCOMING
N6120 (B7),N1729 (B1),328677000.0,1,INCOMING
N6455 (B4),N1730 (B1),168708000.0,1,INCOMING
N6456 (B4),N1731 (B1),4458000000.0,6,INCOMING
N6457 (B13),N1732 (B1),14163381782.0,3,INCOMING
N6458 (B17),N1732 (B1),75271500000.0,2,INCOMING
N6459 (B52),N1732 (B1),10000000000.0,1,INCOMING
N6460 (B3),N1732 (B1),780189972.0,1,INCOMING
N6458 (B17),N1732 (B1),75271500000.0,2,INCOMING
N1734 (B87),N1733 (B1),3583178538.0,6,INCOMING
N1734 (B87),N1733 (B1),3583178538.0,6,INCOMING
N1734 (B87),N1734 (B1),220150000.0,1,INCOMING
N1735 (B3),N1735 (B1),1192000000.0,2,INCOMING
N6461 (B13),N1736 (B1),1822104384.0,1,INCOMING
N6461 (B13),N1737 (B1),3133936995.0,1,INCOMING
N5963 (B7),N1738 (B1),1186982385.0,1,INCOMING
N6462 (B3),N1738 (B1),2673359442.0,1,INCOMING
N6463 (B17),N1739 (B1),1700000000.0,1,INCOMING
N6464 (B3),N1739 (B1),1500000000.0,1,INCOMING
N6465 (B4),N1740 (B1),400000000.0,3,INCOMING
N6466 (B4),N1740 (B1),125000000.0,1,INCOMING
N6467 (B3),N1741 (B1),343839100.0,1,INCOMING
N6468 (B3),N1741 (B1),304990000.0,1,INCOMING
N5983 (B10),N1742 (B1),3976542177.0,1,INCOMING
N6469 (B30),N1742 (B1),1232321678.0,1,INCOMING
N1743 (B43),N1743 (B1),11494767422.0,6,INCOMING
N1743 (B43),N1744 (B1),1316282450.0,1,INCOMING
N6470 (B13),N1743 (B1),158753008.0,1,INCOMING
N6471 (B76),N1743 (B1),207565100.0,1,INCOMING
N6472 (B4),N1743 (B1),724824223.0,4,INCOMING
N131 (B4),N1743 (B1),684362000.0,1,INCOMING
N6473 (B4),N1743 (B1),3576388707.0,2,INCOMING
N1745 (B3),N1745 (B1),4621140161.0,2,INCOMING
N6474 (B4),N1746 (B1),240000000.0,1,INCOMING
N6475 (B3),N1747 (B1),400000000.0,1,INCOMING
N6476 (B4),N1748 (B1),10000000000.0,1,INCOMING
N6477 (B3),N1749 (B1),49770388838.0,3,INCOMING
N6478 (B3),N1749 (B1),2383753783.0,1,INCOMING
N800 (B10),N1750 (B1),2058701831.0,1,INCOMING
N6479 (B4),N1751 (B1),180000000.0,1,INCOMING
N5188 (B13),N1752 (B1),13575536068.0,14,INCOMING
N6480 (B18),N1753 (B1),103012682.0,1,INCOMING
N4150 (B43),N1753 (B1),2061639663.0,2,INCOMING
N6481 (B5),N1754 (B1),538412301.0,1,INCOMING
N1755 (B10),N1755 (B1),1930000000.0,1,INCOMING
N6482 (B4),N1756 (B1),101000000.0,1,INCOMING
N6483 (B25),N1756 (B1),295000000.0,1,INCOMING
N6482 (B5),N1756 (B1),200000000.0,1,INCOMING
N6484 (B13),N1757 (B1),4464630410.0,2,INCOMING
N1757 (B3),N1757 (B1),315000000.0,1,INCOMING
N6485 (B4),N1758 (B1),195000000.0,1,INCOMING
N5282 (B9),N1759 (B1),565900513.0,1,INCOMING
N6486 (B4),N1760 (B1),125000000.0,1,INCOMING
N6444 (B3),N1761 (B1),536554814.0,2,INCOMING
N6487 (B5),N1762 (B1),2001395000.0,2,INCOMING
N1763 (B4),N1763 (B1),101000000.0,1,INCOMING
N1764 (B5),N1764 (B1),850000000.0,1,INCOMING
N1765 (B4),N1765 (B1),5285451393.0,2,INCOMING
N6488 (B4),N1766 (B1),2000000000.0,1,INCOMING
N6489 (B4),N1767 (B1),300000000.0,1,INCOMING
N6490 (B30),N1768 (B1),300000000.0,1,INCOMING
N1769 (B11),N1769 (B1),170000000000.0,1,INCOMING
N6491 (B17),N1770 (B1),7680000000.0,10,INCOMING
N1770 (B3),N1770 (B1),1170000000.0,1,INCOMING
N6492 (B4),N1770 (B1),18800000000.0,7,INCOMING
N1770 (B5),N1770 (B1),1600000000.0,2,INCOMING
N1771 (B20),N1771 (B1),17686220000.0,11,INCOMING
N1772 (B4),N1772 (B1),1350000000.0,1,INCOMING
N6493 (B4),N1773 (B1),2500000000.0,1,INCOMING
N5578 (B3),N1774 (B1),137859992.0,1,INCOMING
N6457 (B13),N1775 (B1),1528875000.0,1,INCOMING
N6494 (B3),N1776 (B1),2000000000.0,1,INCOMING
N6411 (B4),N1777 (B1),950000000.0,1,INCOMING
N6495 (B10),N1778 (B1),16730932006.0,3,INCOMING
N1779 (B30),N1779 (B1),1000000000.0,1,INCOMING
N6496 (B4),N1780 (B1),1056600000.0,1,INCOMING
N6497 (B4),N1781 (B1),950000000.0,1,INCOMING
N6498 (B4),N1781 (B1),2500000000.0,1,INCOMING
N1782 (B4),N1782 (B1),1400000000.0,3,INCOMING
N1782 (B4),N1782 (B1),1400000000.0,3,INCOMING
N864 (B4),N1783 (B1),320000000.0,1,INCOMING
N1784 (B4),N1784 (B1),600000000.0,1,INCOMING
N6499 (B3),N1785 (B1),1000000000.0,1,INCOMING
N6500 (B12),N1785 (B1),500000000.0,1,INCOMING
N1786 (B3),N1786 (B1),507000000.0,2,INCOMING
N1787 (B3),N1787 (B1),8409450607.0,3,INCOMING
N6501 (B3),N1787 (B1),22545471530.0,8,INCOMING
N1788 (B76),N1788 (B1),300000000.0,1,INCOMING
N1789 (B7),N1789 (B1),8000000000.0,8,INCOMING
N1789 (B4),N1789 (B1),5000000000.0,2,INCOMING
N1789 (B3),N1789 (B1),7150000000.0,4,INCOMING
N5613 (B17),N1790 (B1),200000002.0,2,INCOMING
N6502 (B16),N1791 (B1),281750904.0,2,INCOMING
N6503 (B9),N1792 (B1),152130000.0,1,INCOMING
N1793 (B4),N1793 (B1),1000000000.0,1,INCOMING
N1794 (B15),N1794 (B1),5560000000.0,1,INCOMING
N6504 (B3),N1795 (B1),126900000.0,1,INCOMING
N6275 (B4),N1795 (B1),622935000.0,2,INCOMING
N6275 (B4),N1795 (B1),622935000.0,2,INCOMING
N6505 (B4),N1796 (B1),9000000000.0,1,INCOMING
N6506 (B4),N793 (B1),7000000000.0,1,INCOMING
N1797 (B3),N1797 (B1),3830000000.0,9,INCOMING
N1797 (B4),N1797 (B1),7200000000.0,4,INCOMING
N1797 (B19),N1797 (B1),650000000.0,1,INCOMING
N6507 (B4),N1798 (B1),735830800.0,1,INCOMING
N6508 (B10),N1799 (B1),135531500.0,1,INCOMING
N1800 (B4),N1800 (B1),42000000000.0,7,INCOMING
N6457 (B13),N1801 (B1),1683722099.0,2,INCOMING
N5639 (B4),N1801 (B1),14052600000.0,1,INCOMING
N5305 (B3),N1802 (B1),6400000000.0,6,INCOMING
N6509 (B3),N1803 (B1),125000000.0,1,INCOMING
N1803 (B4),N1803 (B1),5790000000.0,2,INCOMING
N6510 (B3),N1804 (B1),320000000.0,1,INCOMING
N6511 (B5),N1805 (B1),21219061892.0,1,INCOMING
N1806 (B4),N1806 (B1),417000000.0,2,INCOMING
N1807 (B3),N1807 (B1),16000000000.0,2,INCOMING
N1807 (B5),N1807 (B1),136000000.0,1,INCOMING
N1808 (B4),N1808 (B1),500000000.0,1,INCOMING
N4399 (B5),N1809 (B1),3000000000.0,1,INCOMING
N1810 (B14),N1810 (B1),1760000000.0,1,INCOMING
N6512 (B11),N1811 (B1),100900000.0,1,INCOMING
N1812 (B43),N1812 (B1),2542573386.0,1,INCOMING
N1812 (B41),N1812 (B1),1330000000.0,2,INCOMING
N1813 (B4),N1813 (B1),900000000.0,1,INCOMING
N1814 (B5),N1814 (B1),101000000.0,1,INCOMING
N1308 (B5),N1814 (B1),250000000.0,1,INCOMING
N6513 (B15),N1814 (B1),130594400.0,1,INCOMING
N6514 (B4),N1815 (B1),200000000.0,1,INCOMING
N1815 (B4),N1815 (B1),103000000.0,1,INCOMING
N1627 (B13),N1816 (B1),2864250000.0,2,INCOMING
N1472 (B3),N1816 (B1),202594239.0,2,INCOMING
N5490 (B9),N1816 (B1),21469918979.0,3,INCOMING
N6515 (B17),N1816 (B1),17424000000.0,1,INCOMING
N1817 (B8),N1817 (B1),1889070000.0,1,INCOMING
N5182 (B4),N1818 (B1),500000000.0,1,INCOMING
N6516 (B17),N1819 (B1),450000000.0,3,INCOMING
N6517 (B8),N1820 (B1),11906050698.0,6,INCOMING
N6518 (B28),N1821 (B1),773000000.0,2,INCOMING
N5410 (B46),N1822 (B1),606270000.0,1,INCOMING
N6519 (B13),N1822 (B1),4349817703.0,1,INCOMING
N1822 (B11),N1822 (B1),3500000000.0,1,INCOMING
N6520 (B3),N1823 (B1),124025000.0,1,INCOMING
N6521 (B3),N1823 (B1),306000000.0,1,INCOMING
N1823 (B5),N1823 (B1),28017000000.0,1,INCOMING
N6522 (B17),N1824 (B1),2003017542.0,1,INCOMING
N1825 (B4),N1825 (B1),6900000000.0,6,INCOMING
N1825 (B4),N1825 (B1),6900000000.0,6,INCOMING
N6523 (B4),N1826 (B1),24100000000.0,11,INCOMING
N6524 (B3),N1827 (B1),10000000000.0,7,INCOMING
N6525 (B17),N1828 (B1),900000000.0,1,INCOMING
N6525 (B25),N1829 (B1),19000000000.0,5,INCOMING
N6525 (B3),N1827 (B1),2000000000.0,2,INCOMING
N5195 (B11),N1827 (B1),3944991743.0,4,INCOMING
N6523 (B4),N1826 (B1),24100000000.0,11,INCOMING
N6526 (B5),N1826 (B1),500000000.0,1,INCOMING
N5409 (B6),N1830 (B1),617349361.0,1,INCOMING
N6527 (B6),N1830 (B1),705518038.7,1,INCOMING
N6036 (B5),N1830 (B1),973420726.0,1,INCOMING
N1831 (B4),N1831 (B1),285000000.0,2,INCOMING
N1832 (B43),N1832 (B1),150000000.0,1,INCOMING
N6528 (B5),N1833 (B1),2000000000.0,1,INCOMING
N6529 (B4),N1834 (B1),553671000.0,3,INCOMING
N6529 (B4),N1834 (B1),553671000.0,3,INCOMING
N6529 (B4),N1834 (B1),553671000.0,3,INCOMING
N5423 (B3),N1835 (B1),774959700.0,3,INCOMING
N1836 (B3),N1836 (B1),40000000000.0,2,INCOMING
N1546 (B4),N1837 (B1),2161000000.0,1,INCOMING
N1838 (B4),N1838 (B1),13000000000.0,2,INCOMING
N1839 (B4),N1839 (B1),680000000.0,2,INCOMING
N6530 (B4),N1840 (B1),113000000.0,1,INCOMING
N1841 (B7),N1841 (B1),904000000.0,1,INCOMING
N6531 (B4),N1842 (B1),103841619.0,1,INCOMING
N6532 (B3),N1843 (B1),1300000000.0,1,INCOMING
N1844 (B3),N1844 (B1),2000000000.0,2,INCOMING
N6275 (B4),N1845 (B1),480507895.0,1,INCOMING
N1846 (B30),N1846 (B1),1060000000.0,1,INCOMING
N4970 (B5),N1847 (B1),3800000000.0,1,INCOMING
N1848 (B4),N1848 (B1),7530000000.0,10,INCOMING
N1848 (B4),N1848 (B1),7530000000.0,10,INCOMING
N1849 (B4),N1849 (B1),804970000.0,1,INCOMING
N6533 (B5),N1850 (B1),8057340000.0,2,INCOMING
N6533 (B3),N1851 (B1),18600000000.0,1,INCOMING
N1852 (B4),N1852 (B1),100001000.0,1,INCOMING
N1853 (B11),N1853 (B1),25168000000.0,2,INCOMING
N6534 (B50),N1854 (B1),1236163772.0,1,INCOMING
N6535 (B3),N1855 (B1),269300000.0,1,INCOMING
N1856 (B4),N1856 (B1),20450000000.0,9,INCOMING
N6536 (B4),N1857 (B1),2914600000.0,8,INCOMING
N1857 (B5),N1857 (B1),135000000.0,1,INCOMING
N6537 (B4),N1858 (B1),188322155.0,1,INCOMING
N1859 (B41),N1859 (B1),60000000000.0,1,INCOMING
N1859 (B4),N1859 (B1),10000000000.0,1,INCOMING
N6538 (B14),N1860 (B1),498908380.0,1,INCOMING
N6539 (B17),N1861 (B1),549585000.0,1,INCOMING
N6540 (B4),N1862 (B1),114783786.0,1,INCOMING
N6541 (B3),N1863 (B1),7133500000.0,2,INCOMING
N6542 (B3),N1863 (B1),1250000000.0,1,INCOMING
N6543 (B3),N1863 (B1),1651455780.0,1,INCOMING
N5799 (B14),N1864 (B1),104125164.0,1,INCOMING
N1865 (B15),N1865 (B1),7505000000.0,11,INCOMING
N1866 (B17),N1866 (B1),15000000000.0,5,INCOMING
N1866 (B5),N1866 (B1),5500000000.0,3,INCOMING
N6544 (B3),N1866 (B1),1728780000.0,2,INCOMING
N6545 (B4),N1866 (B1),3293350000.0,2,INCOMING
N1867 (B11),N1867 (B1),1800000000.0,1,INCOMING
N1868 (B4),N1868 (B1),200000000.0,1,INCOMING
N6546 (B30),N1869 (B1),780999120.0,3,INCOMING
N6547 (B24),N1870 (B1),1460500290.0,3,INCOMING
N5634 (B4),N1870 (B1),12244612625.0,3,INCOMING
N5098 (B17),N1870 (B1),4203091739.0,1,INCOMING
N6548 (B43),N1871 (B1),250000000.0,1,INCOMING
N6549 (B4),N1872 (B1),339203000.0,1,INCOMING
N6550 (B4),N1873 (B1),1022373000.0,1,INCOMING
N1874 (B5),N1874 (B1),500000000.0,1,INCOMING
N1875 (B3),N1875 (B1),1775225552.0,1,INCOMING
N1876 (B4),N1876 (B1),1500000000.0,1,INCOMING
N6551 (B12),N1877 (B1),108000000.0,1,INCOMING
N6552 (B12),N1877 (B1),350000000.0,1,INCOMING
N6553 (B4),N1877 (B1),101500000.0,1,INCOMING
N6554 (B12),N1877 (B1),250000000.0,1,INCOMING
N6555 (B4),N1877 (B1),108242500.0,1,INCOMING
N6556 (B44),N1877 (B1),203000000.0,1,INCOMING
N6557 (B12),N1877 (B1),292000000.0,1,INCOMING
N1878 (B4),N1878 (B1),2500000000.0,1,INCOMING
N6558 (B42),N1879 (B1),1002208219.0,1,INCOMING
N6559 (B42),N1879 (B1),901987397.3,1,INCOMING
N1880 (B4),N1880 (B1),3300000000.0,1,INCOMING
N6560 (B8),N1881 (B1),3900000000.0,1,INCOMING
N1882 (B46),N1882 (B1),6000000000.0,1,INCOMING
N6561 (B53),N1883 (B1),900000000.0,1,INCOMING
N1884 (B30),N1884 (B1),115000000.0,1,INCOMING
N1884 (B4),N1884 (B1),208000000.0,1,INCOMING
N1885 (B4),N1885 (B1),1300000000.0,1,INCOMING
N490 (B4),N1886 (B1),400000000.0,1,INCOMING
N6562 (B3),N1887 (B1),2054832000.0,1,INCOMING
N6563 (B5),N1887 (B1),546475200.0,1,INCOMING
N6564 (B5),N1887 (B1),3000000000.0,1,INCOMING
